id,trial,inventory,first,success,results,t,second,third
15,24,6,3,0,-1,0,5.0,5.0
15,25,6,0,0,-1,0,0.0,4.0
15,26,6,1,0,-1,0,2.0,5.0
15,27,6,1,0,-1,0,2.0,2.0
15,28,6,2,0,-1,0,4.0,5.0
15,29,6,3,0,-1,0,4.0,
15,30,6,0,0,-1,0,3.0,4.0
15,31,6,5,0,-1,0,5.0,
15,32,6,1,0,-1,0,3.0,5.0
15,33,6,0,0,-1,0,1.0,2.0
15,34,6,2,0,-1,0,2.0,4.0
15,35,6,0,0,-1,0,0.0,1.0
15,36,6,0,0,-1,0,,
15,37,6,0,0,-1,0,0.0,2.0
15,38,6,1,0,-1,0,1.0,3.0
15,39,6,2,0,-1,0,4.0,
15,40,6,1,0,-1,0,1.0,1.0
16,0,6,0,0,-1,0,0.0,1.0
16,1,6,4,0,-1,0,4.0,5.0
16,2,6,1,0,-1,0,1.0,1.0
16,3,6,3,0,-1,0,3.0,
16,4,6,1,0,-1,0,2.0,4.0
16,5,6,2,0,-1,0,2.0,3.0
16,6,6,1,0,-1,0,,
16,7,6,1,0,-1,0,4.0,4.0
16,8,6,0,0,-1,0,5.0,5.0
16,9,6,4,0,-1,0,5.0,
16,10,6,2,0,-1,0,4.0,5.0
16,11,6,3,0,-1,0,,
16,12,6,1,0,-1,0,2.0,3.0
16,13,6,2,0,-1,0,2.0,2.0
16,14,6,5,0,-1,0,,
16,15,6,3,0,-1,0,3.0,5.0
16,16,6,2,0,-1,0,3.0,4.0
16,17,6,1,0,-1,0,2.0,2.0
16,18,6,1,0,-1,0,3.0,5.0
16,19,6,0,0,-1,0,0.0,5.0
16,20,6,0,0,-1,0,3.0,3.0
16,21,6,2,0,-1,0,3.0,
16,22,6,1,0,-1,0,1.0,
16,23,6,5,0,-1,0,5.0,
16,24,6,2,0,-1,0,2.0,
16,25,6,1,0,-1,0,3.0,3.0
16,26,6,3,0,-1,0,5.0,5.0
16,27,6,3,0,-1,0,5.0,
16,28,6,3,0,-1,0,4.0,4.0
16,29,6,1,0,-1,0,5.0,5.0
16,30,6,2,0,-1,0,2.0,5.0
16,31,6,0,0,-1,0,2.0,2.0
16,32,6,2,0,-1,0,4.0,
16,33,6,0,0,-1,0,3.0,
16,34,6,0,0,-1,0,1.0,4.0
16,35,6,0,0,-1,0,1.0,2.0
16,36,6,1,0,-1,0,2.0,
16,37,6,0,0,-1,0,0.0,0.0
16,38,6,0,0,-1,0,1.0,3.0
16,39,6,1,0,-1,0,5.0,
16,40,6,0,0,-1,0,,
17,0,6,1,0,-1,0,1.0,
17,1,6,0,0,-1,0,0.0,0.0
17,2,6,0,0,-1,0,1.0,3.0
17,3,6,1,0,-1,0,2.0,2.0
17,4,6,3,0,-1,0,3.0,5.0
17,5,6,3,0,-1,0,4.0,
17,6,6,0,0,-1,0,0.0,
17,7,6,1,0,-1,0,3.0,4.0
17,8,6,3,0,-1,0,3.0,
17,9,6,0,0,-1,0,1.0,1.0
17,10,6,1,0,-1,0,1.0,4.0
17,11,6,1,0,-1,0,4.0,4.0
17,12,6,2,0,-1,0,2.0,4.0
17,13,6,4,0,-1,0,5.0,5.0
17,14,6,1,0,-1,0,2.0,5.0
17,15,6,4,0,-1,0,,
17,16,6,4,0,-1,0,5.0,
17,17,6,0,0,-1,0,3.0,
17,18,6,2,0,-1,0,2.0,5.0
17,19,6,1,0,-1,0,1.0,3.0
17,20,6,2,0,-1,0,3.0,
17,21,6,1,0,-1,0,3.0,3.0
17,22,6,1,0,-1,0,3.0,5.0
17,23,6,0,0,-1,0,3.0,4.0
17,24,6,0,0,-1,0,0.0,4.0
17,25,6,0,0,-1,0,4.0,4.0
17,26,6,1,0,-1,0,2.0,3.0
17,27,6,2,0,-1,0,5.0,
17,28,6,1,0,-1,0,3.0,
17,29,6,1,0,-1,0,4.0,
17,30,6,0,0,-1,0,0.0,2.0
17,31,6,4,0,-1,0,4.0,
17,32,6,0,0,-1,0,1.0,5.0
17,33,6,0,0,-1,0,3.0,3.0
17,34,6,5,0,-1,0,,
17,35,6,2,0,-1,0,3.0,3.0
17,36,6,0,0,-1,0,0.0,1.0
17,37,6,0,0,-1,0,1.0,2.0
17,38,6,3,0,-1,0,4.0,5.0
17,39,6,1,0,-1,0,1.0,5.0
17,40,6,2,0,-1,0,2.0,3.0
18,0,6,2,0,-1,0,4.0,4.0
18,1,6,1,0,-1,0,1.0,3.0
18,2,6,0,0,-1,0,,
18,3,6,4,0,-1,0,,
18,4,6,1,0,-1,0,3.0,4.0
18,5,6,0,0,-1,0,5.0,5.0
18,6,6,1,0,-1,0,1.0,1.0
18,7,6,1,0,-1,0,4.0,4.0
18,8,6,0,0,-1,0,0.0,4.0
18,9,6,2,0,-1,0,2.0,2.0
18,10,6,0,0,-1,0,1.0,
18,11,6,3,0,-1,0,4.0,5.0
18,12,6,0,0,-1,0,0.0,3.0
18,13,6,0,0,-1,0,3.0,4.0
18,14,6,1,0,-1,0,2.0,5.0
18,15,6,5,0,-1,0,,
18,16,6,2,0,-1,0,3.0,
18,17,6,1,0,-1,0,3.0,3.0
18,18,6,0,0,-1,0,4.0,5.0
18,19,6,0,0,-1,0,4.0,
18,20,6,1,0,-1,0,3.0,5.0
18,21,6,0,0,-1,0,0.0,
18,22,6,0,0,-1,0,3.0,3.0
18,23,6,0,0,-1,0,4.0,4.0
18,24,6,0,0,-1,0,1.0,3.0
18,25,6,1,0,-1,0,2.0,4.0
18,26,6,1,0,-1,0,2.0,
18,27,6,4,0,-1,0,4.0,
18,28,6,3,0,-1,0,4.0,
18,29,6,1,0,-1,0,1.0,5.0
18,30,6,2,0,-1,0,5.0,5.0
18,31,6,1,0,-1,0,,
18,32,6,3,0,-1,0,4.0,4.0
18,33,6,4,0,-1,0,5.0,5.0
18,34,6,3,0,-1,0,,
18,35,6,1,0,-1,0,4.0,
18,36,6,1,0,-1,0,3.0,
18,37,6,2,0,-1,0,2.0,4.0
18,38,6,1,0,-1,0,5.0,
18,39,6,3,0,-1,0,3.0,4.0
18,40,6,0,0,-1,0,5.0,
19,0,6,0,0,-1,0,0.0,1.0
19,1,6,0,0,-1,0,3.0,3.0
19,2,6,1,0,-1,0,4.0,4.0
19,3,6,2,0,-1,0,5.0,5.0
19,4,6,4,0,-1,0,5.0,5.0
19,5,6,5,0,-1,0,5.0,
19,6,6,2,0,-1,0,2.0,5.0
19,7,6,0,0,-1,0,4.0,4.0
19,8,6,1,0,-1,0,1.0,5.0
19,9,6,4,0,-1,0,4.0,4.0
19,10,6,2,0,-1,0,3.0,3.0
19,11,6,0,0,-1,0,5.0,
19,12,6,1,0,-1,0,3.0,4.0
19,13,6,1,0,-1,0,3.0,5.0
19,14,6,0,0,-1,0,4.0,5.0
19,15,6,1,0,-1,0,2.0,2.0
19,16,6,5,0,-1,0,5.0,5.0
19,17,6,0,0,-1,0,2.0,3.0
19,18,6,1,0,-1,0,1.0,
19,19,6,3,0,-1,0,4.0,4.0
19,20,6,1,0,-1,0,2.0,
19,21,6,1,0,-1,0,2.0,5.0
19,22,6,4,0,-1,0,5.0,
19,23,6,2,0,-1,0,4.0,
19,24,6,0,0,-1,0,2.0,5.0
19,25,6,2,0,-1,0,2.0,
19,26,6,0,0,-1,0,3.0,4.0
19,27,6,3,0,-1,0,4.0,
19,28,6,3,0,-1,0,,
19,29,6,2,0,-1,0,2.0,3.0
19,30,6,2,0,-1,0,4.0,4.0
19,31,6,2,0,-1,0,3.0,5.0
19,32,6,2,0,-1,0,2.0,2.0
19,33,6,2,0,-1,0,,
19,34,6,1,0,-1,0,3.0,3.0
19,35,6,3,0,-1,0,3.0,5.0
19,36,6,5,0,-1,0,,
19,37,6,1,0,-1,0,1.0,3.0
19,38,6,1,0,-1,0,2.0,3.0
19,39,6,0,0,-1,0,0.0,4.0
19,40,6,0,0,-1,0,3.0,
20,0,6,3,0,-1,0,4.0,4.0
20,1,6,4,0,-1,0,5.0,
20,2,6,1,0,-1,0,2.0,4.0
20,3,6,2,0,-1,0,2.0,2.0
20,4,6,1,0,-1,0,3.0,4.0
20,5,6,0,0,-1,0,2.0,2.0
20,6,6,0,0,-1,0,,
20,7,6,0,0,-1,0,0.0,3.0
20,8,6,2,0,-1,0,5.0,
20,9,6,0,0,-1,0,3.0,5.0
20,10,6,3,0,-1,0,4.0,
20,11,6,0,0,-1,0,1.0,5.0
20,12,6,0,0,-1,0,4.0,5.0
20,13,6,0,0,-1,0,0.0,0.0
20,14,6,1,0,-1,0,3.0,
20,15,6,5,0,-1,0,,
20,16,6,2,0,-1,0,4.0,
20,17,6,2,0,-1,0,3.0,
20,18,6,4,0,-1,0,4.0,4.0
20,19,6,2,0,-1,0,3.0,5.0
20,20,6,1,0,-1,0,,
20,21,6,1,0,-1,0,1.0,5.0
20,22,6,1,0,-1,0,3.0,3.0
20,23,6,4,0,-1,0,4.0,5.0
20,24,6,0,0,-1,0,0.0,2.0
20,25,6,1,0,-1,0,5.0,5.0
20,26,6,1,0,-1,0,1.0,4.0
20,27,6,0,0,-1,0,2.0,
20,28,6,0,0,-1,0,2.0,3.0
20,29,6,3,0,-1,0,3.0,3.0
20,30,6,0,0,-1,0,5.0,5.0
20,31,6,0,0,-1,0,4.0,4.0
20,32,6,1,0,-1,0,4.0,4.0
20,33,6,1,0,-1,0,5.0,
20,34,6,0,0,-1,0,3.0,3.0
20,35,6,0,0,-1,0,1.0,1.0
20,36,6,0,0,-1,0,0.0,
20,37,6,3,0,-1,0,5.0,
20,38,6,0,0,-1,0,3.0,
20,39,6,0,0,-1,0,2.0,5.0
20,40,6,4,0,-1,0,5.0,5.0
21,0,6,1,0,-1,0,1.0,
21,1,6,2,0,-1,0,3.0,
21,2,6,3,0,-1,0,3.0,5.0
21,3,6,1,0,-1,0,2.0,
21,4,6,0,0,-1,0,0.0,5.0
21,5,6,0,0,-1,0,2.0,2.0
21,6,6,3,0,-1,0,4.0,5.0
21,7,6,0,0,-1,0,2.0,
21,8,6,0,0,-1,0,4.0,4.0
21,9,6,0,0,-1,0,3.0,3.0
21,10,6,1,0,-1,0,2.0,4.0
21,11,6,0,0,-1,0,1.0,5.0
21,12,6,2,0,-1,0,4.0,
21,13,6,1,0,-1,0,1.0,2.0
21,14,6,1,0,-1,0,3.0,
21,15,6,1,0,-1,0,,
21,16,6,2,0,-1,0,4.0,4.0
21,17,6,4,0,-1,0,4.0,4.0
21,18,6,2,0,-1,0,,
21,19,6,1,0,-1,0,2.0,5.0
21,20,6,3,0,-1,0,4.0,
21,21,6,1,0,-1,0,4.0,4.0
21,22,6,1,0,-1,0,5.0,
21,23,6,0,0,-1,0,0.0,
21,24,6,2,0,-1,0,5.0,5.0
21,25,6,0,0,-1,0,,
21,26,6,2,0,-1,0,5.0,
21,27,6,3,0,-1,0,5.0,5.0
21,28,6,0,0,-1,0,0.0,1.0
21,29,6,2,0,-1,0,3.0,4.0
21,30,6,0,0,-1,0,0.0,0.0
21,31,6,0,0,-1,0,4.0,
21,32,6,0,0,-1,0,1.0,
21,33,6,2,0,-1,0,3.0,5.0
21,34,6,1,0,-1,0,3.0,4.0
21,35,6,0,0,-1,0,2.0,4.0
21,36,6,3,0,-1,0,3.0,3.0
21,37,6,0,0,-1,0,2.0,3.0
21,38,6,1,0,-1,0,5.0,5.0
21,39,6,0,0,-1,0,1.0,1.0
21,40,6,5,0,-1,0,5.0,5.0
22,0,6,0,0,-1,0,4.0,
22,1,6,1,0,-1,0,1.0,2.0
22,2,6,1,0,-1,0,5.0,
22,3,6,2,0,-1,0,2.0,3.0
22,4,6,2,0,-1,0,3.0,
22,5,6,1,0,-1,0,1.0,4.0
22,6,6,3,0,-1,0,3.0,
22,7,6,1,0,-1,0,1.0,
22,8,6,2,0,-1,0,2.0,
22,9,6,2,0,-1,0,4.0,
22,10,6,2,0,-1,0,5.0,
22,11,6,0,0,-1,0,2.0,5.0
22,12,6,2,0,-1,0,5.0,5.0
22,13,6,4,0,-1,0,4.0,
22,14,6,2,0,-1,0,2.0,2.0
22,15,6,0,0,-1,0,3.0,
22,16,6,0,0,-1,0,0.0,1.0
22,17,6,3,0,-1,0,4.0,5.0
22,18,6,0,0,-1,0,0.0,5.0
22,19,6,0,0,-1,0,1.0,3.0
22,20,6,2,0,-1,0,3.0,4.0
22,21,6,0,0,-1,0,2.0,3.0
22,22,6,2,0,-1,0,3.0,3.0
22,23,6,0,0,-1,0,1.0,4.0
22,24,6,1,0,-1,0,3.0,
22,25,6,3,0,-1,0,4.0,
22,26,6,0,0,-1,0,2.0,
22,27,6,5,0,-1,0,,
22,28,6,3,0,-1,0,,
22,29,6,5,0,-1,0,5.0,5.0
22,30,6,0,0,-1,0,4.0,4.0
22,31,6,0,0,-1,0,0.0,4.0
22,32,6,3,0,-1,0,3.0,3.0
22,33,6,1,0,-1,0,1.0,1.0
22,34,6,0,0,-1,0,0.0,
22,35,6,0,0,-1,0,3.0,5.0
22,36,6,1,0,-1,0,3.0,5.0
22,37,6,3,0,-1,0,3.0,4.0
22,38,6,1,0,-1,0,,
22,39,6,2,0,-1,0,4.0,4.0
22,40,6,3,0,-1,0,4.0,4.0
23,0,6,2,0,-1,0,2.0,5.0
23,1,6,0,0,-1,0,0.0,2.0
23,2,6,2,0,-1,0,4.0,4.0
23,3,6,2,0,-1,0,3.0,5.0
23,4,6,3,0,-1,0,4.0,5.0
23,5,6,1,0,-1,0,2.0,2.0
23,6,6,2,0,-1,0,5.0,5.0
23,7,6,2,0,-1,0,2.0,2.0
23,8,6,1,0,-1,0,3.0,
23,9,6,1,0,-1,0,5.0,5.0
23,10,6,2,0,-1,0,4.0,5.0
23,11,6,3,0,-1,0,3.0,5.0
23,12,6,1,0,-1,0,4.0,
23,13,6,3,0,-1,0,4.0,4.0
23,14,6,1,0,-1,0,1.0,2.0
23,15,6,0,0,-1,0,4.0,4.0
23,16,6,2,0,-1,0,,
23,17,6,0,0,-1,0,1.0,
23,18,6,1,0,-1,0,2.0,
23,19,6,0,0,-1,0,1.0,4.0
23,20,6,1,0,-1,0,2.0,4.0
23,21,6,0,0,-1,0,3.0,5.0
23,22,6,3,0,-1,0,3.0,
23,23,6,5,0,-1,0,,
23,24,6,2,0,-1,0,2.0,3.0
23,25,6,2,0,-1,0,2.0,
23,26,6,0,0,-1,0,0.0,3.0
23,27,6,2,0,-1,0,4.0,
23,28,6,0,0,-1,0,3.0,
23,29,6,1,0,-1,0,1.0,5.0
23,30,6,4,0,-1,0,5.0,
23,31,6,1,0,-1,0,2.0,5.0
23,32,6,0,0,-1,0,1.0,2.0
23,33,6,0,0,-1,0,5.0,
23,34,6,0,0,-1,0,2.0,4.0
23,35,6,1,0,-1,0,4.0,4.0
23,36,6,4,0,-1,0,,
23,37,6,4,0,-1,0,4.0,
23,38,6,1,0,-1,0,,
23,39,6,4,0,-1,0,4.0,4.0
23,40,6,0,0,-1,0,3.0,4.0
24,0,6,0,0,-1,0,1.0,
24,1,6,1,0,-1,0,1.0,
24,2,6,3,0,-1,0,4.0,
24,3,6,2,0,-1,0,4.0,
24,4,6,0,0,-1,0,5.0,
24,5,6,0,0,-1,0,2.0,2.0
24,6,6,1,0,-1,0,4.0,5.0
24,7,6,0,0,-1,0,1.0,3.0
24,8,6,3,0,-1,0,4.0,4.0
24,9,6,2,0,-1,0,3.0,3.0
24,10,6,3,0,-1,0,5.0,5.0
24,11,6,2,0,-1,0,3.0,4.0
24,12,6,1,0,-1,0,5.0,
24,13,6,1,0,-1,0,4.0,
24,14,6,0,0,-1,0,2.0,4.0
24,15,6,2,0,-1,0,,
24,16,6,1,0,-1,0,3.0,4.0
24,17,6,4,0,-1,0,5.0,
24,18,6,0,0,-1,0,3.0,3.0
24,19,6,0,0,-1,0,,
24,20,6,0,0,-1,0,0.0,5.0
24,21,6,5,0,-1,0,5.0,5.0
24,22,6,3,0,-1,0,3.0,4.0
24,23,6,0,0,-1,0,1.0,5.0
24,24,6,2,0,-1,0,4.0,4.0
24,25,6,3,0,-1,0,3.0,5.0
24,26,6,0,0,-1,0,4.0,
24,27,6,0,0,-1,0,0.0,4.0
24,28,6,3,0,-1,0,5.0,
24,29,6,2,0,-1,0,5.0,5.0
24,30,6,3,0,-1,0,3.0,3.0
24,31,6,2,0,-1,0,2.0,3.0
24,32,6,1,0,-1,0,2.0,2.0
24,33,6,1,0,-1,0,1.0,4.0
24,34,6,0,0,-1,0,0.0,0.0
24,35,6,0,0,-1,0,2.0,5.0
24,36,6,2,0,-1,0,2.0,2.0
24,37,6,4,0,-1,0,5.0,5.0
24,38,6,0,0,-1,0,4.0,5.0
24,39,6,0,0,-1,0,0.0,2.0
24,40,6,0,0,-1,0,3.0,
25,0,6,2,0,-1,0,4.0,5.0
25,1,6,0,0,-1,0,2.0,
25,2,6,2,0,-1,0,2.0,
25,3,6,1,0,-1,0,2.0,5.0
25,4,6,1,0,-1,0,1.0,2.0
25,5,6,1,0,-1,0,2.0,4.0
25,6,6,0,0,-1,0,4.0,5.0
25,7,6,2,0,-1,0,3.0,4.0
25,8,6,2,0,-1,0,2.0,2.0
25,9,6,5,0,-1,0,5.0,5.0
25,10,6,2,0,-1,0,3.0,5.0
25,11,6,3,0,-1,0,4.0,
25,12,6,0,0,-1,0,1.0,2.0
25,13,6,0,0,-1,0,2.0,4.0
25,14,6,0,0,-1,0,0.0,3.0
25,15,6,3,0,-1,0,5.0,5.0
25,16,6,3,0,-1,0,,
25,17,6,1,0,-1,0,5.0,
25,18,6,0,0,-1,0,2.0,3.0
25,19,6,2,0,-1,0,4.0,
25,20,6,0,0,-1,0,0.0,5.0
25,21,6,0,0,-1,0,4.0,4.0
25,22,6,0,0,-1,0,2.0,5.0
25,23,6,0,0,-1,0,0.0,4.0
25,24,6,0,0,-1,0,,
25,25,6,0,0,-1,0,4.0,
25,26,6,2,0,-1,0,2.0,4.0
25,27,6,4,0,-1,0,4.0,4.0
25,28,6,1,0,-1,0,3.0,4.0
25,29,6,1,0,-1,0,1.0,5.0
25,30,6,2,0,-1,0,5.0,5.0
25,31,6,2,0,-1,0,3.0,3.0
25,32,6,2,0,-1,0,2.0,5.0
25,33,6,1,0,-1,0,4.0,4.0
25,34,6,3,0,-1,0,3.0,5.0
25,35,6,1,0,-1,0,4.0,5.0
25,36,6,1,0,-1,0,3.0,
25,37,6,0,0,-1,0,1.0,5.0
25,38,6,0,0,-1,0,0.0,1.0
25,39,6,1,0,-1,0,2.0,2.0
25,40,6,1,0,-1,0,2.0,3.0
26,0,6,1,0,-1,0,3.0,3.0
26,1,6,2,0,-1,0,5.0,5.0
26,2,6,0,0,-1,0,2.0,2.0
26,3,6,1,0,-1,0,3.0,4.0
26,4,6,3,0,-1,0,3.0,
26,5,6,1,0,-1,0,1.0,
26,6,6,4,0,-1,0,4.0,4.0
26,7,6,2,0,-1,0,2.0,3.0
26,8,6,0,0,-1,0,3.0,5.0
26,9,6,0,0,-1,0,0.0,3.0
26,10,6,1,0,-1,0,5.0,
26,11,6,2,0,-1,0,4.0,
26,12,6,3,0,-1,0,3.0,4.0
26,13,6,0,0,-1,0,0.0,5.0
26,14,6,2,0,-1,0,5.0,
26,15,6,0,0,-1,0,5.0,5.0
26,16,6,2,0,-1,0,,
26,17,6,1,0,-1,0,1.0,4.0
26,18,6,0,0,-1,0,0.0,
26,19,6,0,0,-1,0,1.0,1.0
26,20,6,5,0,-1,0,5.0,
26,21,6,4,0,-1,0,,
26,22,6,0,0,-1,0,0.0,4.0
26,23,6,1,0,-1,0,4.0,
26,24,6,1,0,-1,0,4.0,4.0
26,25,6,0,0,-1,0,4.0,4.0
26,26,6,0,0,-1,0,3.0,4.0
26,27,6,4,0,-1,0,4.0,5.0
26,28,6,0,0,-1,0,3.0,3.0
26,29,6,3,0,-1,0,3.0,3.0
26,30,6,3,0,-1,0,3.0,5.0
26,31,6,5,0,-1,0,5.0,5.0
26,32,6,0,0,-1,0,0.0,2.0
26,33,6,1,0,-1,0,3.0,5.0
26,34,6,0,0,-1,0,3.0,
26,35,6,2,0,-1,0,3.0,4.0
26,36,6,1,0,-1,0,5.0,5.0
26,37,6,0,0,-1,0,4.0,5.0
26,38,6,0,0,-1,0,1.0,4.0
26,39,6,1,0,-1,0,1.0,3.0
26,40,6,0,0,-1,0,,
27,0,6,0,0,-1,0,2.0,3.0
27,1,6,1,0,-1,0,1.0,4.0
27,2,6,0,0,-1,0,2.0,
27,3,6,4,0,-1,0,4.0,4.0
27,4,6,0,0,-1,0,1.0,4.0
27,5,6,2,0,-1,0,2.0,3.0
27,6,6,0,0,-1,0,3.0,5.0
27,7,6,2,0,-1,0,3.0,4.0
27,8,6,2,0,-1,0,2.0,
27,9,6,1,0,-1,0,4.0,4.0
27,10,6,2,0,-1,0,4.0,4.0
27,11,6,1,0,-1,0,1.0,
27,12,6,0,0,-1,0,4.0,
27,13,6,3,0,-1,0,3.0,4.0
27,14,6,3,0,-1,0,5.0,
27,15,6,5,0,-1,0,5.0,5.0
27,16,6,3,0,-1,0,,
27,17,6,0,0,-1,0,3.0,3.0
27,18,6,3,0,-1,0,4.0,4.0
27,19,6,0,0,-1,0,1.0,2.0
27,20,6,0,0,-1,0,5.0,
27,21,6,0,0,-1,0,0.0,1.0
27,22,6,0,0,-1,0,3.0,4.0
27,23,6,0,0,-1,0,0.0,5.0
27,24,6,1,0,-1,0,2.0,2.0
27,25,6,2,0,-1,0,2.0,4.0
27,26,6,0,0,-1,0,1.0,5.0
27,27,6,3,0,-1,0,3.0,5.0
27,28,6,4,0,-1,0,5.0,5.0
27,29,6,1,0,-1,0,3.0,5.0
27,30,6,3,0,-1,0,4.0,5.0
27,31,6,1,0,-1,0,5.0,
27,32,6,5,0,-1,0,,
27,33,6,5,0,-1,0,5.0,
27,34,6,0,0,-1,0,2.0,2.0
27,35,6,2,0,-1,0,3.0,
27,36,6,3,0,-1,0,4.0,
27,37,6,1,0,-1,0,2.0,3.0
27,38,6,0,0,-1,0,0.0,4.0
27,39,6,2,0,-1,0,5.0,5.0
27,40,6,2,0,-1,0,4.0,
28,0,6,0,0,-1,0,3.0,
28,1,6,1,0,-1,0,1.0,4.0
28,2,6,2,0,-1,0,,
28,3,6,0,0,-1,0,,
28,4,6,2,0,-1,0,3.0,4.0
28,5,6,2,0,-1,0,2.0,
28,6,6,2,0,-1,0,5.0,5.0
28,7,6,0,0,-1,0,5.0,
28,8,6,1,0,-1,0,2.0,
28,9,6,1,0,-1,0,5.0,5.0
28,10,6,0,0,-1,0,2.0,4.0
28,11,6,3,0,-1,0,4.0,4.0
28,12,6,0,0,-1,0,0.0,3.0
28,13,6,1,0,-1,0,2.0,5.0
28,14,6,2,0,-1,0,3.0,
28,15,6,5,0,-1,0,,
28,16,6,0,0,-1,0,2.0,3.0
28,17,6,0,0,-1,0,2.0,2.0
28,18,6,1,0,-1,0,1.0,5.0
28,19,6,0,0,-1,0,4.0,
28,20,6,2,0,-1,0,2.0,3.0
28,21,6,2,0,-1,0,2.0,4.0
28,22,6,0,0,-1,0,1.0,5.0
28,23,6,4,0,-1,0,5.0,5.0
28,24,6,0,0,-1,0,3.0,5.0
28,25,6,0,0,-1,0,3.0,3.0
28,26,6,1,0,-1,0,3.0,4.0
28,27,6,3,0,-1,0,3.0,3.0
28,28,6,3,0,-1,0,4.0,
28,29,6,3,0,-1,0,5.0,
28,30,6,0,0,-1,0,0.0,5.0
28,31,6,3,0,-1,0,4.0,5.0
28,32,6,0,0,-1,0,0.0,1.0
28,33,6,0,0,-1,0,4.0,5.0
28,34,6,5,0,-1,0,5.0,
28,35,6,0,0,-1,0,1.0,4.0
28,36,6,0,0,-1,0,1.0,1.0
28,37,6,1,0,-1,0,4.0,
28,38,6,2,0,-1,0,4.0,5.0
28,39,6,1,0,-1,0,3.0,5.0
28,40,6,3,0,-1,0,5.0,5.0
29,0,6,4,0,-1,0,5.0,5.0
29,1,6,2,0,-1,0,,
29,2,6,1,0,-1,0,,
29,3,6,5,0,-1,0,5.0,
29,4,6,0,0,-1,0,,
29,5,6,5,0,-1,0,,
29,6,6,0,0,-1,0,2.0,3.0
29,7,6,1,0,-1,0,1.0,1.0
29,8,6,2,0,-1,0,3.0,
29,9,6,4,0,-1,0,,
29,10,6,2,0,-1,0,5.0,5.0
29,11,6,3,0,-1,0,,
29,12,6,0,0,-1,0,0.0,4.0
29,13,6,1,0,-1,0,5.0,5.0
29,14,6,1,0,-1,0,4.0,5.0
29,15,6,0,0,-1,0,4.0,4.0
29,16,6,5,0,-1,0,5.0,5.0
29,17,6,0,0,-1,0,5.0,
29,18,6,4,0,-1,0,4.0,
29,19,6,0,0,-1,0,4.0,
29,20,6,0,0,-1,0,1.0,1.0
29,21,6,3,0,-1,0,4.0,4.0
29,22,6,4,0,-1,0,5.0,
29,23,6,1,0,-1,0,4.0,
29,24,6,0,0,-1,0,3.0,3.0
29,25,6,3,0,-1,0,3.0,
29,26,6,0,0,-1,0,0.0,2.0
29,27,6,0,0,-1,0,2.0,2.0
29,28,6,2,0,-1,0,2.0,3.0
29,29,6,0,0,-1,0,0.0,3.0
29,30,6,0,0,-1,0,3.0,4.0
29,31,6,0,0,-1,0,0.0,0.0
29,32,6,1,0,-1,0,3.0,
29,33,6,2,0,-1,0,4.0,4.0
29,34,6,0,0,-1,0,4.0,5.0
29,35,6,1,0,-1,0,1.0,
29,36,6,2,0,-1,0,4.0,
29,37,6,3,0,-1,0,3.0,4.0
29,38,6,0,0,-1,0,1.0,2.0
29,39,6,2,0,-1,0,2.0,
29,40,6,3,0,-1,0,3.0,3.0
30,0,6,2,0,-1,0,3.0,3.0
30,1,6,3,0,-1,0,4.0,4.0
30,2,6,1,0,-1,0,1.0,4.0
30,3,6,0,0,-1,0,4.0,
30,4,6,0,0,-1,0,0.0,2.0
30,5,6,1,0,-1,0,5.0,
30,6,6,0,0,-1,0,2.0,5.0
30,7,6,1,0,-1,0,1.0,
30,8,6,1,0,-1,0,1.0,5.0
30,9,6,1,0,-1,0,1.0,1.0
30,10,6,2,0,-1,0,4.0,4.0
30,11,6,1,0,-1,0,3.0,
30,12,6,4,0,-1,0,5.0,5.0
30,13,6,0,0,-1,0,1.0,1.0
30,14,6,1,0,-1,0,2.0,3.0
30,15,6,0,0,-1,0,0.0,
30,16,6,0,0,-1,0,3.0,
30,17,6,2,0,-1,0,2.0,2.0
30,18,6,0,0,-1,0,1.0,4.0
30,19,6,0,0,-1,0,1.0,2.0
30,20,6,2,0,-1,0,2.0,4.0
30,21,6,2,0,-1,0,,
30,22,6,0,0,-1,0,2.0,4.0
30,23,6,0,0,-1,0,5.0,5.0
30,24,6,4,0,-1,0,,
30,25,6,1,0,-1,0,4.0,4.0
30,26,6,3,0,-1,0,3.0,3.0
30,27,6,1,0,-1,0,3.0,5.0
30,28,6,4,0,-1,0,5.0,
30,29,6,0,0,-1,0,5.0,
30,30,6,1,0,-1,0,1.0,2.0
30,31,6,0,0,-1,0,0.0,1.0
30,32,6,0,0,-1,0,1.0,5.0
30,33,6,1,0,-1,0,3.0,4.0
30,34,6,1,0,-1,0,,
30,35,6,1,0,-1,0,2.0,2.0
30,36,6,0,0,-1,0,0.0,0.0
30,37,6,1,0,-1,0,1.0,3.0
30,38,6,2,0,-1,0,5.0,
30,39,6,0,0,-1,0,0.0,5.0
30,40,6,2,0,-1,0,5.0,5.0
31,0,6,2,0,-1,0,2.0,2.0
31,1,6,0,0,-1,0,1.0,4.0
31,2,6,1,0,-1,0,1.0,1.0
31,3,6,0,0,-1,0,2.0,4.0
31,4,6,0,0,-1,0,0.0,4.0
31,5,6,0,0,-1,0,3.0,5.0
31,6,6,1,0,-1,0,1.0,4.0
31,7,6,1,0,-1,0,2.0,2.0
31,8,6,0,0,-1,0,0.0,
